DATASET: dj38.tsp
52200 9066.67
52186.7 9072.22
52179.4 9080.56
52193.9 9100.83
52234.2 9100.83
52259.4 9159.44
52250.3 9148.89
52283.3 9150
52366.7 9200
52427.5 9246.67
52380.6 9223.06
52357.5 9209.72
52337.2 9224.17
52364.2 9278.61
52400 9366.67
52412.8 9389.44
52431.1 9375.83
52449.7 9392.5
52477.2 9371.11
52538.1 9378.89
52481.4 9414.17
52448.3 9446.67
52428.1 9442.22
52387.8 9479.17
52373.1 9444.44
52373.9 9370
52344.7 9365
52380.3 9424.44
52314.7 9507.22
52315 9579.44
52266.7 9582.5
52279.4 9609.17
52290.3 9619.44
52333.6 9631.67
52335.8 9605
52350 9633.33
52326.7 9688.33
52296.9 9758.61
52283.3 9833.33
52302.8 9801.67
52318.3 9785.28
52333.3 9783.33
52290.6 9780.83
52230.8 9873.33
52240.3 9842.5
52238.9 9802.5
52283.3 9783.33
52275.8 9773.33
52242.8 9752.5
52247.2 9733.33
52250 9733.33
52266.7 9730.56
52277.5 9737.22
52272.5 9661.94
52264.7 9674.72
52260.3 9658.61
52229.4 9599.44
52200 9583.33
52242.2 9514.44
52241.9 9543.06
52182.8 9535.28
52159.2 9501.11
52148.9 9506.39
52191.7 9435.83
52218.1 9491.39
52181.9 9498.89
52203.3 9506.39
52200 9550
52197.2 9571.67
52204.4 9555.28
52165 9605.83
52116.7 9633.33
52088.6 9635.83
52075 9629.44
52061.9 9613.33
52063.1 9598.89
51886.4 9561.67
51828.3 9570
51819.7 9564.17
51783.3 9566.67
51761.4 9525
51677.5 9492.22
51675 9478.06
51683.3 9450
51753.9 9458.89
51772.5 9451.11
51744.2 9415.56
51797.5 9376.39
51765.3 9355.28
51832.5 9497.22
51856.1 9505.28
51853.9 9520.28
51823.6 9537.5
51872.5 9402.22
51893.1 9441.11
51896.9 9443.89
51926.9 9437.5
51935.6 9457.5
52030.6 9405.28
52029.4 9444.44
52015.6 9451.11
52079.4 9434.72
52100 9466.67
52116.7 9483.33
52073.3 9501.11
52050 9516.67
52033.3 9483.33
52050 9450
52089.7 9565.28
52103.6 9513.61
52125 9523.06
52138.1 9535.83
52066.7 9537.22
52072.2 9450
52040 9474.44
51933.3 9450
51913.1 9482.22
51900 9450
51877.5 9438.89
51882.8 9421.67
51885 9453.89
51953.9 9390.83
51921.1 9386.11
51910.6 9339.17
51983.6 9300.56
51980.6 9311.39
51989.7 9295.28
51925.6 9251.67
51841.7 9278.33
51815.3 9298.33
51743.3 9348.33
51776.4 9310.28
51695.8 9345.28
51706.1 9365
51757.2 9399.17
51646.7 9454.44
51668.6 9381.11
51623.1 9356.39
51631.4 9328.61
51543.9 9347.5
51522.2 9394.17
51462.2 9433.61
51530.3 9331.94
51571.9 9358.06
51564.4 9390
51563.9 9413.61
51605.8 9378.06
51586.4 9354.72
51611.1 9328.06
51605.8 9301.67
51550 9266.67
51505.8 9350.83
51495.6 9315
51555.3 9273.33
51605 9271.39
51587.5 9265.56
51519.7 9271.94
51513.3 9305.56
51487.8 9348.06
51483.3 9350
51483.3 9366.67
51470 9416.39
51536.7 9460.56
51535.3 9483.61
51445 9479.44
51522.8 9502.5
51569.7 9510.83
51533.3 9533.33
51709.4 9611.39
51689.7 9638.89
51701.9 9652.22
51694.2 9661.94
51716.7 9566.67
51741.4 9559.17
51781.4 9555.83
51759.2 9553.06
51750 9550
51654.7 9567.5
51612.8 9539.44
51583.9 9541.39
51583.3 9566.67
51511.4 9585
51499.2 9613.06
51538.6 9637.22
51647.8 9587.78
51605.6 9635.83
51627.5 9643.61
51631.4 9650.28
51584.7 9703.89
51614.2 9694.72
51577.5 9698.61
END
DATASET: mu1979.tsp
23696.4 56265.3
23700 56266.7
23751.4 56228.9
23752.2 56213.9
23840.8 56343.6
23856.1 56349.7
23861.7 56374.2
23818.6 56396.4
23878.3 56376.1
23879.2 56382.2
23933.1 56347.8
23946.1 56390.8
23983.6 56410
24016.7 56466.7
24066.7 56383.3
24100 56416.7
24066.7 56416.7
24083.3 56466.7
24100 56450
24100 56433.3
24150 56433.3
24150 56416.7
24200 56350
24216.7 56350
24216.7 56333.3
24183.3 56316.7
24183.3 56300
24200 56266.7
24250 56316.7
24266.7 56366.7
24350 56366.7
24466.7 56333.3
24529.2 56293.6
24522.2 56277.5
24534.4 56278.6
24633.1 56287.8
24701.4 56288.1
24553.1 56151.9
24548.9 56105.3
24548.9 56101.4
24533.3 56083.3
24617.2 56026.9
24621.9 56019.4
24573.3 56016.9
24564.4 55985.3
24550 55983.3
24500.3 55970.6
24500.3 55990
24483.3 56066.7
24466.7 56066.7
24433.3 56050
24400 56033.3
24383.3 56050
24366.7 56083.3
24366.7 56033.3
24383.3 56033.3
24356.7 55997.8
24399.4 55969.7
24371.4 55924.4
24449.4 55909.7
24555.6 55843.1
24666.7 55929.2
24794.7 56011.1
24666.9 56050.3
24629.2 56077.2
24656.7 56115.6
24694.4 56163.6
24723.6 56181.9
24751.7 56178.9
24758.3 56173.6
24762.8 56168.9
24760.6 56172.5
24767.2 56220.3
24800 56233.3
24777.8 56289.7
24870.3 56325.3
24908.1 56298.9
25616.4 56233.9
25635.6 56265.6
25618.9 56246.1
25656.4 56262.2
25655.6 56268.6
25674.4 56264.2
25700.8 56273.1
25742.2 56287.2
25770.6 56275.6
25775 56280.3
25757.5 56319.4
25785.8 56333.1
25811.4 56316.9
25809.4 56359.4
25838.9 56341.7
25858.6 56367.2
25860.3 56371.7
25861.7 56377.5
25889.4 56345.8
25932.8 56408.6
25944.2 56413.3
25941.7 56425.3
25969.7 56400.3
26013.9 56406.4
26017.5 56393.1
26023.9 56385.3
26032.8 56387.5
26028.3 56360.8
26032.8 56352.5
26040 56360.3
26039.2 56345
26045 56329.2
26064.4 56305.6
26048.9 56296.7
26055.3 56270.8
26082.8 56288.6
26105.3 56298.9
26105.8 56331.7
26097.8 56329.4
26083.3 56332.2
26082.8 56343.6
26085.6 56337.8
26077.5 56343.3
26056.1 56368.1
26050 56377.2
26051.9 56378.9
26039.4 56388.3
26083.1 56410.3
26085.3 56438.3
26092.8 56399.7
26086.9 56379.4
26093.9 56365.3
26119.2 56336.1
26124.4 56313.6
26129.4 56315.3
26151.9 56327.8
26160.8 56328.1
26149.2 56305.8
26165.3 56277.8
26174.2 56276.4
26146.4 56291.1
26145.3 56286.7
26148.6 56270.6
26151.7 56276.7
26153.6 56261.7
26161.4 56246.1
26167.5 56231.4
26179.2 56256.1
26177.5 56268.6
26179.2 56275.6
26189.2 56279.2
26196.4 56279.4
26183.3 56300
26180.6 56316.9
26184.4 56327.5
26165 56335.8
26189.4 56358.9
26198.3 56373.1
26219.7 56340
26250.3 56351.4
26252.2 56374.4
26260.3 56393.6
26283.3 56395
26275.3 56369.7
26280.6 56357.2
26310.6 56357.2
26371.4 56358.6
26343.6 56379.7
26333.3 56367.8
26336.9 56410.8
26310.8 56413.3
26309.4 56417.8
26293.3 56419.2
26310.8 56440.8
26312.2 56450
26317.2 56500.8
26218.1 56458.6
26203.3 56441.4
26195.6 56474.2
26161.9 56437.5
26155.8 56418.3
26187.8 56418.1
26195 56435.3
26208.1 56418.9
26231.7 56410
26242.8 56383.1
26247.8 56368.9
26239.7 56317.5
26197.8 56285
26207.5 56275.3
26197.8 56257.8
26191.7 56243.6
26176.4 56226.9
26177.8 56216.1
26192.2 56223.3
26201.7 56215.3
26209.2 56219.4
26228.1 56215.3
26231.9 56205.6
26208.9 56212.8
26217.5 56185.8
26171.1 56207.8
26170.6 56209.4
26158.6 56202.8
26172.5 56179.7
26162.2 56170.3
26143.1 56152.8
26125.6 56132.8
26105.6 56156.9
26089.7 56168.3
26091.1 56170.3
26093.3 56175.3
26093.3 56182.2
26089.7 56184.7
26081.7 56187.2
26081.4 56166.4
26072.5 56164.7
26069.4 56155.6
26071.1 56109.7
26109.2 56128.1
26106.9 56150.6
26099.4 56145.8
26101.7 56149.7
26096.9 56195.3
26115.6 56186.4
26120.3 56183.1
26120.8 56183.1
26127.2 56183.9
26126.1 56187.5
26130.3 56203.6
26134.7 56193.6
26129.7 56188.9
26136.7 56188.3
26139.4 56218.3
26151.4 56223.9
26131.4 56231.4
26130.6 56230.6
26129.4 56229.7
26096.1 56239.2
26085.6 56264.7
26095 56259.4
26118.1 56260.8
26134.4 56240.3
26093.6 56230.8
26093.9 56226.7
26069.7 56207.2
26074.2 56215
26092.8 56211.4
26102.8 56210
26093.9 56202.2
26089.7 56204.4
26077.8 56192.2
26077.5 56189.7
26058.6 56172.2
26048.6 56195.3
26035.3 56197.8
26030.3 56209.4
26009.7 56217.2
26010 56205.8
25934.7 56198.3
25899.7 56183.9
25878.3 56178.1
25875.8 56173.1
25848.3 56171.7
25863.1 56218.6
25843.9 56248.6
26008.1 56204.7
26018.6 56220
26026.1 56227.5
26031.9 56228.1
26048.6 56219.7
26065.8 56241.7
26045 56247.2
26016.7 56245
26034.2 56279.4
26008.3 56274.7
26004.4 56267.5
25977.2 56330
25857.8 56286.1
25843.1 56326.7
25815.8 56311.9
25813.9 56305.6
25822.8 56286.4
25809.4 56248.9
25810.6 56241.4
25790.6 56247.2
25777.5 56244.4
25791.9 56219.2
25793.9 56205.8
25793.3 56148.3
25753.1 56172.5
25766.7 56150
25776.4 56151.7
25783.6 56150.6
25778.3 56196.1
25770.6 56216.1
25768.3 56196.9
25719.7 56206.9
25718.1 56226.7
25698.6 56208.1
25679.4 56188.6
25672.8 56176.9
25665.8 56166.4
25663.9 56171.1
25657.2 56187.8
25649.7 56177.2
25653.1 56179.2
25641.9 56165.8
25646.1 56164.4
25636.4 56166.9
24975.8 56365.6
24931.9 56385
24880.3 56408.1
24854.4 56403.3
24841.7 56417.2
24825.8 56433.3
24808.9 56438.9
24795.8 56447.2
24752.5 56456.1
24750 56466.7
24743.3 56465.8
24725 56455.3
24714.4 56457.5
24694.4 56467.8
24669.7 56488.1
24659.2 56494.2
24659.7 56512.8
24671.7 56505.3
24656.7 56515.3
24642.5 56521.7
24636.1 56526.1
24623.9 56522.8
24632.2 56528.1
24612.5 56537.8
24605.3 56541.7
24595.6 56547.2
24590.8 56550
24582.8 56556.4
24577.5 56560.3
24450 56566.7
24469.2 56603.6
24446.1 56633.1
24456.4 56653.6
24440.3 56672.8
24434.2 56678.1
24422.2 56691.9
24444.2 56648.6
24435.6 56646.4
24428.1 56611.1
24401.7 56576.1
24416.1 56582.2
24479.2 56595
24492.2 56586.7
24495.6 56588.6
24498.9 56577.8
24525 56597.2
24550 56566.7
24540.3 56564.7
24536.1 56565.6
24516.7 56566.7
24510.6 56458.3
24508.6 56445.3
24580.8 56390
24522.8 56399.4
24514.2 56359.4
24450 56283.3
24383.3 56316.7
24366.7 56316.7
24366.7 56333.3
24366.7 56350
24366.7 56416.7
24330 56513.1
24150 56400
24083.3 56250
24133.3 56216.7
24133.3 56200
24200 56233.3
24200 56250
24266.7 56150
24316.7 56133.3
24316.7 56116.7
24300 56116.7
24248.6 55959.7
24201.1 55958.6
24173.3 55960
24251.9 55848.1
24250 55783.9
24255.8 55772.2
24249.2 55758.9
24250 55750
24238.6 55767.8
24000 55983.3
23973.9 55843.6
23979.7 55836.1
23987.8 55823.9
23972.5 55828.9
23947.5 55819.7
23748.1 55550.6
23725.6 55528.9
23718.3 55506.9
23607.2 55958.6
23606.1 55931.1
23612.5 55969.7
23846.7 56189.7
23924.2 56233.6
23933.3 56233.3
23932.5 56195
24016.7 56250
24033.3 56216.7
24033.3 56166.7
24050 56166.7
24033.3 56100
24100 56116.7
24083.3 56116.7
24033.3 56150
24000 56250
23929.2 56392.8
23924.2 56402.5
23907.5 56405.6
23900 56400
23883.9 56420.8
23875.8 56412.5
23927.2 56411.4
23933.9 56420
23955.8 56438.9
23894.4 56444.4
23902.5 56523.3
23932.8 56550.6
23920.8 56553.3
23916.7 56666.7
23896.4 56565
23919.4 56565.8
23940.3 56564.4
23984.7 56494.2
23984.2 56489.7
23988.3 56485.8
24004.4 56510.6
24048.9 56566.9
23993.1 56650.6
24011.7 56696.1
24117.2 56800
24180.3 56815
24187.8 56861.1
24206.4 56850
24223.6 56850.6
24227.8 56847.2
24242.2 56835.3
24284.2 56805.6
24334.7 56770
24340.8 56765.6
24368.9 56743.9
24395.6 56725.3
24394.7 56690
24411.1 56704.7
24415.6 56701.4
24416.7 56700
24395.8 56670.3
24364.2 56718.6
24376.4 56738.1
24354.7 56754.2
24346.7 56760.8
24317.8 56782.2
24315.8 56784.2
24306.4 56790.3
24272.5 56814.2
24235.8 56825.3
24222.2 56831.7
24215.8 56827.5
24210.6 56861.1
24200 56883.3
24196.1 56874.2
24191.1 56876.4
24174.2 56861.7
24169.4 56864.4
24168.6 56886.7
24172.2 56888.6
24164.2 56893.9
24166.7 56900
24158.6 56898.3
24142.2 56910.3
24136.7 56878.6
24157.2 56838.9
24072.2 56781.7
24045.3 56783.6
24015 56752.8
24007.5 56741.4
23918.1 56729.7
23919.4 56756.4
23843.3 56782.5
23888.9 56734.4
23915.8 56714.2
23920.8 56694.7
23850 56683.3
23883.3 56650
23860.3 56641.7
23831.1 56629.2
23814.7 56613.1
23783.3 56600
23687.8 56551.4
23680.6 56542.8
23701.4 56510.8
23884.2 56536.7
23855.3 56556.1
23844.4 56565.8
23820.3 56608.6
23779.7 56621.1
23768.6 56649.4
23769.2 56630
23764.4 56661.1
23767.8 56670
23762.5 56679.7
23752.5 56683.6
23792.2 56695.3
23783.6 56718.6
23800 56766.7
23808.6 56771.4
23766.9 56849.4
23764.2 56795.3
23760 56779.2
23733.3 56766.7
23701.9 56752.2
23688.1 56755.6
23633.3 56800
23636.7 56804.4
23621.1 56939.2
23665 56926.1
23683.3 56900
23703.1 56908.1
23716.1 56905
23721.4 56904.7
23716.7 56900
23716.1 56888.6
23790.8 56873.1
23870.8 56908.9
24004.2 56976.9
24074.4 56945.8
24122.2 56928.6
24111.4 56941.1
24090.6 56964.7
24079.4 56978.3
24074.2 56984.4
24061.9 57000
24057.2 57006.7
24054.4 57011.1
24051.9 57015
24037.5 57037.2
24023.9 57053.1
24016.1 57061.7
24012.2 57069.4
24016.7 57083.3
24003.6 57079.7
23985.8 57073.3
23968.6 57075.3
23964.4 57074.4
23970.3 57078.9
23991.1 57093.3
23981.1 57104.4
23963.9 57127.5
23958.9 57107.8
23943.3 57122.2
23949.2 57149.4
23944.2 57160.8
23927.8 57169.2
23933.3 57183.3
23916.7 57216.7
23906.7 57249.7
23908.3 57245.6
23895.3 57236.1
23796.9 57159.2
23779.7 57148.3
23805.3 57141.7
23820.3 57120
23838.9 57097.8
23918.1 57021.1
23791.4 57111.1
23762.2 57114.7
23783.9 57037.2
23759.7 57022.8
23754.7 56928.3
23750 56966.7
23809.4 56982.2
23783.3 57033.3
23736.9 57044.2
23720.3 57035
23700 57024.7
23626.9 56952.8
23616.4 56956.9
23678.9 57068.9
23650 57090
23493.1 57115
23483.3 57116.7
23530.6 57190.6
23545 57212.8
23576.7 57214.2
23575.3 57207.2
23565 57182.8
23610.8 57138.6
23636.9 57117.2
23657.2 57157.8
23639.7 57193.1
23652.5 57216.7
23611.1 57251.9
23619.4 57266.7
23598.1 57241.1
23554.2 57230.6
23550 57233.3
23518.6 57224.2
23505 57189.2
23477.5 57169.4
23474.4 57166.9
23424.7 57163.6
23406.7 57170.8
23400.8 57178.6
23390.8 57216.7
23383.3 57210.8
23397.5 57216.7
23397.2 57243.3
23389.7 57313.9
23368.1 57308.6
23341.9 57311.4
23310 57321.9
23288.9 57328.9
23271.4 57328.9
23247.5 57317.2
23242.2 57301.7
23256.4 57299.7
23261.1 57282.2
23266.4 57267.8
23266.9 57278.3
23250.3 57286.1
23232.2 57286.9
23222.8 57302.8
23219.7 57314.4
23224.7 57322.2
23227.2 57329.4
23223.6 57323.1
23220 57332.8
23223.3 57333.9
23252.8 57340.6
23246.7 57373.6
23208.1 57381.4
23198.6 57373.1
23194.7 57371.1
23188.6 57386.4
23185.3 57411.7
23173.1 57430.6
23142.2 57447.2
23140.6 57471.9
23165.3 57483.6
23184.2 57490.8
23216.9 57505.3
23204.2 57511.4
23204.4 57525.6
23228.1 57559.4
23210.3 57555.3
23206.1 57562.5
23195.6 57557.5
23191.9 57557.5
23187.5 57563.9
23203.9 57562.2
23188.1 57574.2
23148.3 57559.2
23156.1 57540
23158.6 57545.6
23149.7 57529.4
23147.2 57517.5
23126.4 57520.6
23132.5 57560.3
23143.3 57564.4
23147.2 57602.5
23181.9 57607.2
23185 57613.1
23189.2 57610
23185 57618.6
23185.6 57626.1
23188.9 57631.7
23185.6 57636.7
23226.9 57645
23210.8 57662.2
23202.8 57661.9
23211.4 57673.1
23268.9 57700.6
23376.7 57822.5
23394.4 57831.4
23389.2 57837.2
23455.8 57888.3
23512.2 57844.7
23496.1 57830.8
23444.4 57804.4
23418.9 57811.7
23396.4 57767.2
23444.2 57700.3
23484.4 57687.2
23462.5 57674.4
23438.1 57671.1
23399.4 57663.1
23380 57662.8
23360.6 57653.3
23381.9 57660.8
23389.4 57662.8
23355 57632.5
23318.6 57576.7
23302.8 57550
23300.6 57545.3
23298.9 57534.7
23306.1 57531.1
23299.7 57529.4
23239.2 57535.3
23311.7 57478.9
23284.7 57469.2
23281.9 57464.4
23272.5 57456.7
23213.6 57459.4
23211.1 57455.3
23219.2 57441.4
23216.9 57402.5
23267.2 57397.5
23386.4 57422.2
23391.1 57431.4
23392.8 57435
23390.8 57424.4
23400.3 57416.9
23418.6 57347.5
23433.1 57318.6
23412.5 57305.3
23429.7 57302.5
23465.3 57274.2
23481.4 57287.2
23471.7 57299.7
23465.3 57310
23440 57320.6
23445.3 57321.7
23455 57312.8
23459.7 57311.1
23462.2 57308.6
23467.8 57308.3
23460 57314.2
23527.5 57330.8
23547.5 57333.6
23559.4 57338.9
23484.2 57306.4
23512.8 57367.2
23417.5 57429.7
23416.4 57426.7
23425 57432.8
23431.7 57440.6
23464.7 57453.1
23490.8 57453.9
23478.1 57442.8
23455.6 57592.2
23450 57600
23432.5 57635
23444.4 57653.9
23447.2 57661.7
23455 57662.8
23461.4 57665
23465.6 57666.1
23468.1 57660.8
23445.8 57632.8
23483.3 57600
23483.9 57594.4
23507.8 57552.5
23561.4 57556.7
23520 57486.9
23551.4 57473.6
23537.8 57469.4
23551.4 57447.2
23563.1 57444.2
23572.8 57444.7
23802.5 57399.2
23825.3 57413.1
23844.4 57382.2
23855.3 57382.5
23857.5 57373.9
23853.9 57361.9
23850.3 57359.2
23833.6 57355
23829.7 57355.6
23881.1 57263.6
23900 57266.7
23904.4 57250.8
23899.7 57270.6
23890 57299.4
23895.6 57281.7
23897.5 57276.7
23883.3 57300
23883.3 57316.7
23858.6 57338.1
23881.1 57335.6
23879.2 57340.6
23860.3 57359.2
23870.6 57362.5
23867.2 57373.6
23862.5 57393.3
23859.2 57397.8
23860 57406.7
23850 57400
23856.7 57413.6
23839.4 57428.3
23853.3 57426.7
23850.3 57433.1
23849.4 57438.6
23833.6 57448.1
23828.1 57451.1
23831.1 57475
23833.3 57491.4
23833.3 57500
23824.2 57508.6
23825.3 57484.7
23816.4 57471.4
23802.2 57476.9
23803.1 57490.8
23796.1 57495.8
23796.7 57502.5
23784.7 57522.2
23749.7 57564.4
23766.7 57550
23790.6 57537.2
23808.3 57549.2
23786.4 57612.8
23788.3 57604.7
23793.6 57588.1
23784.2 57616.4
23774.2 57618.3
23708.9 57605.3
23746.9 57620.3
23771.1 57634.7
23778.1 57644.2
23774.7 57639.7
23780.3 57635.3
23771.1 57676.9
23770.8 57647.2
23763.3 57651.7
23756.9 57652.2
23739.7 57680.8
23740.6 57734.7
23769.2 57765.3
23733.3 57750
23727.5 57744.2
23718.6 57760.3
23715.8 57783.1
23711.7 57802.2
23712.5 57834.2
23733.3 57833.3
23720.3 57857.2
23709.2 57886.9
23706.7 57905.6
23704.2 57932.2
23652.5 57893.9
23507.5 57918.6
23488.1 57918.6
23492.8 57949.4
23550.3 58022.2
23595 57993.1
23687.5 57983.6
23705.6 58015
23700.6 58036.4
23698.6 58037.2
23702.8 58070.6
23690 58106.1
23675.8 58141.9
23680.3 58182.5
23632.8 58248.1
23614.2 58250.6
23575.3 58032.2
23567.8 58123.3
23539.2 58188.6
23525.8 58185.6
23486.1 58200.3
23450.3 58218.3
23458.6 58225.8
23439.7 58208.3
23455.8 58304.7
23458.3 58298.3
23462.8 58297.8
23463.3 58301.7
23563.6 58250
23464.7 58268.3
23468.9 58276.9
23482.2 58328.1
23484.7 58347.5
23529.4 58388.6
23531.4 58381.7
23534.2 58342.5
23528.3 58333.6
23510.8 58338.6
23516.7 58350
23589.2 58405.6
23600.6 58376.4
23551.7 58409.7
23549.7 58404.4
23541.7 58405.3
23536.4 58401.4
23531.7 58389.4
23495.6 58501.7
23524.2 58497.5
23524.7 58506.7
23533.3 58516.7
23575.6 58548.1
23588.6 58560.6
23590.6 58550
23600 58516.7
23603.3 58501.7
23611.1 58456.9
23600 58533.3
23614.4 58538.9
23629.2 58525.6
23630.8 58543.6
23632.8 58561.7
23622.8 58550.8
23603.3 58554.7
23612.8 58564.4
23616.7 58566.7
23617.2 58566.9
23619.7 58578.9
23620 58590.3
23613.3 58593.3
23604.2 58596.9
23596.1 58596.7
23593.9 58601.7
23570 58613.9
23561.1 58630
23551.4 58642.8
23526.7 58665
23508.3 58646.9
23450 58583.3
23431.4 58552.2
23435.3 58562.5
23471.7 58674.4
23514.7 58700.3
23501.4 58732.5
23435.6 58781.1
23392.2 58752.8
23259.4 58884.7
23271.9 58907.8
23263.9 58903.1
23236.7 58896.9
23240.3 58901.4
23262.8 58916.1
23265.8 58923.1
23246.4 58917.2
23239.4 58910.8
23219.4 58914.7
23169.4 58922.2
23201.4 58953.3
23205.6 58965.6
23209.4 58977.5
23201.7 58986.1
23196.9 58989.2
23187.2 58982.8
23183.3 59000
23182.8 58989.7
23177.2 58986.9
23071.7 58992.5
23066.1 58985.8
23060.8 58911.9
23049.7 58928.1
23040 58933.3
23044.2 58940.8
23006.7 59009.7
23032.5 58991.4
23045 58982.2
23050 58983.3
23055.3 58980.8
23079.7 59054.7
23016.7 59116.7
22992.2 59138.3
22899.4 59085.8
22938.3 59133.9
22926.7 59211.9
22889.2 59184.2
22894.2 59165
22911.7 58880.8
22906.7 58883.1
22831.1 58990.3
22792.5 59121.4
22785.8 59139.2
22784.2 59138.9
22799.7 59176.4
22806.9 59174.4
22770.8 59213.6
22792.5 59230.6
22798.6 59232.2
22830.8 59225
22833.1 59233.1
22839.2 59248.1
22830.8 59254.7
22828.3 59258.3
22827.2 59256.1
22822.2 59261.1
22801.4 59243.6
22785.8 59228.9
22676.4 59310.8
22750.6 59175.6
22731.7 59162.2
22566.7 59100
22558.9 59108.3
22549.7 59120.3
22546.9 59128.1
22421.4 59252.5
22513.3 59341.1
22539.4 59381.1
22519.7 59410
22496.4 59396.4
22428.6 59410.3
22430.8 59385.3
22449.2 59374.2
22427.8 59361.1
22407.5 59325.6
22398.9 59324.7
22243.1 59215.6
22219.7 59202.5
22140.6 59161.4
22163.6 59235
22192.8 59221.4
22399.7 59248.6
22416.1 59178.1
22478.3 59126.1
22509.7 59122.2
22420.3 59151.4
22470.3 59106.7
22567.8 59111.4
22590.3 59090.8
22603.1 59085
22614.4 59092.5
22656.7 59215.3
22646.9 59261.4
22645 59252.8
22647.8 59272.2
22642.2 59287.5
22640.3 59290.6
22617.2 59295
22599.7 59268.9
22588.3 59286.4
22550.6 59328.1
22568.1 59290.8
22635.3 59307.2
22650.3 59347.8
22700.8 59370
22631.1 59437.5
22611.7 59468.1
22603.3 59465.3
22559.2 59477.2
22545.6 59506.4
22528.6 59528.9
22549.2 59521.4
22579.2 59500.3
22580 59511.1
22568.9 59522.2
22566.7 59528.9
22566.9 59542.8
22557.8 59617.2
22491.9 59718.3
22523.1 59788.9
22473.6 59763.1
22437.8 59828.6
22448.6 59828.1
22293.1 59820.6
22226.4 59799.2
22261.9 59693.9
22166.9 59653.6
22179.2 59764.2
22128.9 59721.1
22119.7 59715.3
22085.3 59685.6
22129.4 59624.2
22110.8 59609.7
22050 59633.3
22014.2 59661.4
21850 59566.7
22021.1 59445.8
22027.2 59445.6
22036.9 59477.8
22032.2 59490.3
22069.7 59471.9
22126.1 59405
22118.1 59403.1
22109.7 59382.5
22081.7 59279.7
22016.1 59324.2
22005.8 59354.7
21400 59283.3
21250 59050
21100 58883.3
20848.3 58733.9
20666.7 58883.3
20658.9 58870.3
20560.3 58840.6
20566.7 58816.7
20600 58850
20599.2 58854.2
20590.8 58904.7
20559.2 58931.4
20546.4 58936.4
20516.7 58950
20521.4 58944.7
20477.8 58898.6
20466.7 58900
20400 58816.7
20421.9 58816.9
20461.7 58781.9
20405.8 58788.9
20366.7 58783.3
20250 58733.3
20300 58633.3
20350 58683.3
20416.7 58733.3
20416.7 58750
20433.3 58766.7
20466.7 58783.3
20509.2 58785.3
20548.3 58807.5
20616.7 58200
20466.7 58050
21016.7 58016.7
21066.7 58350
21283.3 58233.3
21400 58400
21583.3 58616.7
21600 58650
21700 58633.3
22393.3 58853.1
22433.3 58783.3
22435.6 58800.6
22446.1 58813.1
22450 58800
22451.9 58794.4
22500.8 58743.9
22598.6 58826.4
22612.5 58668.3
22583.6 58683.1
22566.7 58700
22550.6 58686.4
22550 58666.7
22633.3 58666.7
22724.2 58651.9
22733.3 58650
22733.3 58683.3
22755 58654.2
22759.2 58651.1
22766.7 58666.7
22880.6 58775
22950 58816.7
22966.7 58800
23081.9 58725.3
23066.7 58616.7
23070.3 58614.4
23071.7 58610.6
23104.2 58580.6
23098.3 58573.6
23076.1 58570.3
23084.4 58567.8
23030.8 58583.1
23041.1 58544.2
23046.1 58608.6
23052.5 58615.8
23048.1 58623.1
23050.6 58623.9
23045.8 58654.7
23046.9 58661.1
23047.5 58688.1
23040.8 58701.7
23024.4 58743.1
23019.4 58740
22983.3 58783.3
23091.7 58862.5
23083.6 58866.7
23077.5 58871.1
23074.2 58866.1
23087.2 58861.4
23088.1 58853.1
23105.3 58847.8
23158.3 58854.2
23148.6 58830.3
23175.3 58814.2
23243.9 58764.7
23255 58787.5
23260 58782.2
23278.9 58752.5
23271.4 58751.7
23237.8 58722.5
23236.1 58707.2
23258.3 58720.3
23316.7 58733.3
23322.2 58741.4
23352.5 58722.2
23371.4 58640.6
23359.2 58579.2
23398.1 58522.8
23399.7 58516.4
23375.8 58515
23366.1 58532.8
23344.2 58551.7
23244.4 58531.9
23245.8 58557.2
23216.7 58566.7
23232.8 58569.4
23250 58583.3
23261.9 58591.1
23293.6 58530.3
23330.6 58581.7
23333.9 58578.1
23341.9 58581.1
23328.3 58595.6
23299.7 58598.9
23287.8 58604.4
23264.7 58626.4
23226.1 58676.1
23207.8 58685.3
23194.2 58606.1
23183.9 58598.6
23203.9 58585.3
23103.3 58567.8
23107.2 58561.1
23118.1 58541.7
23119.2 58532.8
23115.6 58513.1
23112.5 58516.1
23046.1 58514.7
22987.5 58510.8
22978.6 58521.7
22981.1 58535.6
22966.7 58550
22983.3 58550
22983.3 58566.7
22966.7 58566.7
22690.3 58546.9
22705.3 58528.1
22633.3 58533.3
22633.3 58550
22683.3 58533.3
22683.3 58516.7
22712.2 58509.4
22716.7 58516.7
22728.3 58531.9
22764.2 58501.1
22896.4 58420.6
22986.9 58472.2
22995.6 58473.9
23101.7 58454.4
23114.4 58476.4
23123.6 58463.3
23140.3 58413.9
23137.2 58401.4
23135 58396.9
23121.1 58361.4
23107.2 58353.3
23042.5 58314.2
22985.8 58293.6
22969.4 58295.3
22966.7 58300
22978.6 58270.8
23011.7 58224.7
23022.5 58211.4
23041.4 58197.5
23016.9 58147.8
23056.4 58133.9
23084.2 58153.9
23090.8 58104.7
23042.8 58091.9
23051.1 58085.8
